SampleID,collection_day_s,common_name_s,description_s,nutrition_calcium_s,nutrition_calorie_s,nutrition_carb_s,nutrition_cholesterol_s,nutrition_fat_s,nutrition_fiber_s,nutrition_protein_s,nutrition_satfat_s,nutrition_sodium_s,nutrition_sugar_s,,,,,,,,,,,,,,,
ERR532210,284,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532211,196,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532206,335,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532207,76,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532202,345,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532203,211,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532198,<not provided>,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532199,146,human gut metagenome,DonorA Stool,357.9000015,2341.930013,338.8096405,395.2200012,74.69056015,18.22279984,81.93667996,27.40142411,1964.652004,187.5410007,,,,,,,,,,,,,,,
ERR532194,202,human gut metagenome,DonorA Stool,224.7399998,1863.175008,241.7119026,295,64.0474,12,49.28439999,13.10474002,3830.1335,75.79710007,,,,,,,,,,,,,,,
ERR532195,260,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532190,50,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532191,290,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532186,65,human gut metagenome,DonorA Stool,680.3156655,2236.010335,296.9652437,246.2349991,89.39025663,21.3843334,74.04122695,28.85860124,2708.807994,119.659207,,,,,,,,,,,,,,,
ERR532187,307,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532252,74,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532253,22,human gut metagenome,DonorA Stool,1122.439996,3106.425089,536.4070892,129.5,51.73199819,44.25200033,122.2226044,9.147659766,2483.962258,208.353492,,,,,,,,,,,,,,,
ERR532248,52,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532249,115,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532244,36,human oral metagenome,DonorA Saliva,442.9200001,1725.960009,312.0086021,116.25,38.01360001,20.38200003,48.42740026,15.12878,1864.2,111.079,,,,,,,,,,,,,,,
ERR532245,323,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532240,334,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532241,203,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532260,225,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532094,114,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532095,207,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532158,1,human gut metagenome,DonorA Stool,459.2759972,2169.096992,269.9760566,306.7199955,69.9737981,27.48480046,121.0242804,8.045509922,3306.275992,28.62638021,,,,,,,,,,,,,,,
ERR532159,263,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532168,88,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532169,145,human oral metagenome,DonorA Saliva,1365.251495,3237.70396,587.0859547,201.0239995,78.28395113,24.21099967,79.23939931,27.24177854,3416.204403,241.0640984,,,,,,,,,,,,,,,
ERR532154,302,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532155,164,human oral metagenome,DonorA Saliva,611.54,1530.410001,270.0624008,100,33.49620003,11.03600001,45.76680005,15.15706001,1879.1,149.6327991,,,,,,,,,,,,,,,
ERR532114,233,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532115,213,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532136,13,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532137,356,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532110,46,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532111,22,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532132,352,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532133,107,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532150,341,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532151,328,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532128,122,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532129,144,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532164,39,human gut metagenome,DonorA Stool,922.3399894,2279.23246,397.8122466,204.0937424,52.71839922,34.80725037,74.6238476,22.85692994,1058.066241,210.622297,,,,,,,,,,,,,,,
ERR532165,4,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532124,82,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532125,97,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532146,271,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532147,15,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532120,12,human gut metagenome,DonorA Stool,1165.410698,3132.495355,390.8781891,240.4232466,119.7729557,19.41399997,93.10560639,46.97203556,4185.83243,162.6165898,,,,,,,,,,,,,,,
ERR532121,153,human oral metagenome,DonorA Saliva,673.5899997,2401.830006,308.2676046,219.3600031,102.5872985,12.34500012,70.01240073,35.53013026,3140.440024,121.9045999,,,,,,,,,,,,,,,
ERR532196,364,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532197,49,human oral metagenome,DonorA Saliva,379.2920082,2255.648628,268.3103034,39.5,160.7061728,31.33547155,54.77081697,27.14786456,3574.610654,133.3687449,,,,,,,,,,,,,,,
ERR532142,354,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532143,91,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532160,277,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532161,333,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532138,248,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532139,148,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532192,108,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532193,215,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532216,70,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532217,57,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532188,154,human oral metagenome,DonorA Saliva,439.0499978,4027.000016,358.7390051,514.7999954,129.1832017,10.24100012,245.8056995,46.69978015,5173.749988,96.46529914,,,,,,,,,,,,,,,
ERR532189,156,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532180,118,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532181,99,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532176,317,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532177,352,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532184,32,human oral metagenome,DonorA Saliva,198.3159993,1869.265003,220.7088158,299.8373985,52.21695943,8.590335011,105.8171736,19.45355268,2973.463823,99.86436704,,,,,,,,,,,,,,,
ERR532185,212,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532172,200,human gut metagenome,DonorA Stool,920.8000002,1961.470014,287.2226019,166.6399994,48.65780047,22.84799999,67.5906024,21.39772005,3861.580004,102.1968,,,,,,,,,,,,,,,
ERR532173,66,human gut metagenome,DonorA Stool,977.4666653,1818.960475,181.9985615,169.9942868,89.69798118,11.40890473,70.5497523,33.17331622,3074.968588,52.80595259,,,,,,,,,,,,,,,
ERR532212,109,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532213,259,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532236,255,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532237,98,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532208,151,human oral metagenome,DonorA Saliva,1079.710001,1780.209981,248.6494007,184.8900013,59.02269983,8.353000045,61.07769966,27.3387301,2018.249987,118.3381991,,,,,,,,,,,,,,,
ERR532209,172,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532204,238,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532205,31,human oral metagenome,DonorA Saliva,737.7579906,1724.451712,234.7856625,113.4864883,67.28603289,22.74632458,58.85279702,29.99984748,1193.713205,124.4246305,,,,,,,,,,,,,,,
ERR532200,165,human gut metagenome,DonorA Stool,319.4799995,1653.74,244.2000008,50,47.69480038,9.200000048,45.16880035,19.50948,2831.98,154.5,,,,,,,,,,,,,,,
ERR532201,283,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532232,308,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532233,204,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532256,120,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532257,2,human gut metagenome,DonorA Stool,502.7521281,2082.590738,223.2927916,243.4802818,87.05925351,23.35257703,96.24687505,30.00545592,1887.19175,60.14390744,,,,,,,,,,,,,,,
ERR532228,184,human oral metagenome,DonorA Saliva,435.8400021,1412.270001,227.6179992,440,33.13240004,9.819999933,49.95040011,8.581040005,1516.34,123.2980014,,,,,,,,,,,,,,,
ERR532229,336,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532224,6,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532225,167,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532220,84,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532221,124,human oral metagenome,DonorA Saliva,904.5943415,1670.862747,205.3646251,211.508791,59.37695664,18.70350058,72.88138199,29.39380952,1363.200165,84.24777492,,,,,,,,,,,,,,,
ERR532106,284,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532107,211,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532092,92,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532093,229,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532116,214,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532117,290,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532070,135,human oral metagenome,DonorA Saliva,897.1849966,1611.108536,205.9121056,292.4199963,40.85067487,12.76407702,104.3941342,13.19184267,1002.226677,119.9804865,,,,,,,,,,,,,,,
ERR532071,179,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532088,212,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532089,45,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532066,243,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532067,69,human oral metagenome,DonorA Saliva,517.1766682,2055.893347,283.5657892,293.4199994,57.17546707,6.342333317,90.9884693,18.58820335,2019.265005,115.3092674,,,,,,,,,,,,,,,
ERR532102,289,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532103,179,human oral metagenome,DonorA Saliva,809.8049967,2907.300004,334.7817986,430.0200074,83.52759995,27.80750068,123.6582508,31.15594982,2711.655005,79.61844982,,,,,,,,,,,,,,,
ERR532062,100,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532063,236,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532084,355,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532085,177,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532058,139,human oral metagenome,DonorA Saliva,311.5200005,1808.239998,191.1728197,398.5000012,65.39628029,14.78240001,64.59694004,23.05124213,2275.326009,45.67069995,,,,,,,,,,,,,,,
ERR532059,20,human gut metagenome,DonorA Stool,554.5600014,2733.06192,274.0890274,547.2600098,124.1590004,16.25,111.6685991,41.70928025,3662.725336,129.272728,,,,,,,,,,,,,,,
ERR532080,126,human gut metagenome,DonorA Stool,608.2325716,2862.192436,403.0494894,235.3499985,65.02882417,29.80787505,92.79711705,21.96244113,2843.051487,139.4128814,,,,,,,,,,,,,,,
ERR532081,168,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532098,217,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532099,117,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532076,38,human gut metagenome,DonorA Stool,504.5400196,2959.125062,423.1425407,258.1537914,107.5662533,22.98992118,97.66458097,35.3670775,6546.592272,113.0183218,,,,,,,,,,,,,,,
ERR532077,256,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532072,238,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532073,5,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
